EmployeeID,Name,hrs,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
2781,Lee Campbell,6.4665350290047225,Very High,Excellent,Very High,High,Good,58,No,Travel_Rarely,Research & Development,8,Master,Life Sciences,Male,2,Sales Executive,Single,29720,0.0,14,0,38.0,2,37,1,8
2782,Linda Grant,9.987827978580832,Medium,Excellent,Medium,Medium,Best,44,No,Non-Travel,Research & Development,23,College,Medical,Female,1,Research Scientist,Married,195860,4.0,16,0,17.0,3,3,1,2
2783,Jeremiah Hayes,7.3389904060686115,High,Excellent,High,Low,Better,37,Yes,Travel_Rarely,Human Resources,9,Bachelor,Human Resources,Male,2,Healthcare Representative,Divorced,54840,4.0,17,0,7.0,4,3,0,2
2784,Heather Hill,10.036663319946388,Medium,Excellent,Very High,Low,Better,32,No,Travel_Rarely,Human Resources,12,College,Human Resources,Female,1,Sales Representative,Single,20610,1.0,15,1,1.0,2,1,0,0
2785,Gabrielle Anderson,7.406439089691944,High,Outstanding,Very High,Very High,Better,20,Yes,Travel_Frequently,Sales,4,Master,Life Sciences,Female,2,Healthcare Representative,Single,99240,1.0,22,0,1.0,3,1,1,0
2786,James Bernard,7.264441097724166,Medium,Outstanding,Low,High,Better,34,No,Travel_Rarely,Research & Development,1,Master,Other,Male,4,Laboratory Technician,Single,41980,1.0,22,1,16.0,2,16,2,10
2787,Curtis Mason,6.7881961178044445,High,Outstanding,High,Very High,Best,37,No,Non-Travel,Sales,24,College,Life Sciences,Male,1,Research Scientist,Divorced,68150,5.0,20,1,17.0,3,1,0,0
2788,Michael Dawson,9.537365015617778,High,Excellent,High,Very High,Better,59,No,Non-Travel,Research & Development,12,College,Life Sciences,Male,2,Sales Executive,Married,47230,9.0,14,0,30.0,0,3,2,2
2789,Victor Reynolds,8.155787594823611,Medium,Excellent,Low,Medium,Good,50,No,Travel_Frequently,Research & Development,3,Master,Medical,Male,4,Research Scientist,Married,61420,3.0,13,2,28.0,3,8,0,7
2790,Gabriel Stevenson,7.113871039714167,Medium,Excellent,High,High,Better,25,Yes,Travel_Rarely,Sales,10,Below College,Marketing,Male,2,Research Director,Single,82370,1.0,13,0,6.0,6,6,0,3
2791,Zachary Maldonado DVM,5.830213074520278,High,Outstanding,Very High,Very High,Better,25,No,Travel_Rarely,Research & Development,26,Bachelor,Technical Degree,Male,1,Laboratory Technician,Married,88530,1.0,22,1,2.0,3,2,2,1
2792,Douglas Thomas,7.264612896028333,High,Excellent,Medium,Very High,Better,22,No,Travel_Rarely,Research & Development,2,Below College,Life Sciences,Male,1,Sales Representative,Single,193310,1.0,12,1,1.0,2,0,0,0
2793,Abigail Sanchez,7.636252788933334,High,Excellent,Low,Low,Good,51,No,Travel_Frequently,Research & Development,1,Bachelor,Life Sciences,Female,1,Sales Executive,Single,20730,3.0,14,1,23.0,4,13,12,8
2794,Brittany Proctor,7.556302989736666,High,Excellent,Low,High,Better,34,Yes,Travel_Frequently,Human Resources,4,Master,Life Sciences,Female,5,Sales Executive,Single,55620,1.0,15,0,9.0,3,9,0,6
2795,Dylan Cooper,6.058787371708889,High,Excellent,Very High,Very High,Better,54,No,Non-Travel,Research & Development,9,Bachelor,Life Sciences,Male,1,Laboratory Technician,Single,196130,2.0,17,0,23.0,5,5,4,4
2796,James Baldwin,5.487791164658611,High,Excellent,Medium,High,Better,24,No,Travel_Rarely,Research & Development,2,Below College,Life Sciences,Male,2,Laboratory Technician,Married,34070,0.0,13,1,6.0,4,5,1,2
2797,Sandra Whitney,5.719940874609445,High,Excellent,High,Medium,Better,34,No,Travel_Rarely,Sales,4,Bachelor,Marketing,Female,2,Sales Representative,Divorced,50630,6.0,12,1,12.0,2,1,0,0
2798,Johnny Rodriguez,7.258120258812777,High,Excellent,High,Very High,Better,37,No,Travel_Rarely,Sales,6,Below College,Technical Degree,Male,1,Laboratory Technician,Single,46390,2.0,12,2,12.0,3,5,1,3
2799,Seth Odonnell,7.897929495760556,High,Outstanding,High,Low,Better,34,No,Travel_Rarely,Sales,9,College,Medical,Male,2,Healthcare Representative,Single,48760,2.0,21,1,14.0,3,11,5,8
2800,Scott Robinson,6.993690316822778,High,Excellent,Medium,Very High,Better,36,No,Travel_Frequently,Human Resources,7,Bachelor,Medical,Male,1,Research Scientist,Married,26900,0.0,11,0,10.0,1,9,2,8
2801,Donna Noble,8.492988621151111,High,Excellent,Low,Very High,Better,36,No,Travel_Rarely,Research & Development,1,Bachelor,Medical,Female,2,Manufacturing Director,Divorced,175670,5.0,13,0,7.0,6,1,0,0
2802,Andrew Wade,7.530053547523333,High,Excellent,High,Very High,Best,43,No,Travel_Frequently,Research & Development,3,Master,Life Sciences,Male,1,Sales Executive,Married,24080,1.0,12,1,25.0,3,25,4,12
2803,Stephanie Smith,6.249586122266667,High,Outstanding,Low,High,Good,30,No,Travel_Frequently,Research & Development,10,Bachelor,Life Sciences,Female,3,Healthcare Representative,Divorced,28140,1.0,24,0,10.0,2,10,0,9
2804,Herbert Lee,8.533591030789722,High,Outstanding,High,Medium,Best,33,No,Non-Travel,Sales,7,Bachelor,Life Sciences,Male,2,Sales Executive,Married,112450,0.0,21,0,8.0,3,7,0,7
2805,Antonio Wright,6.367730923694722,Low,Excellent,Medium,Medium,Better,56,Yes,Travel_Rarely,Research & Development,15,Bachelor,Life Sciences,Male,2,Laboratory Technician,Married,33120,9.0,19,0,7.0,1,5,4,3
2806,Lisa Wright,7.856687862561111,High,Excellent,Low,High,Better,51,No,Travel_Rarely,Research & Development,3,College,Other,Female,2,Sales Representative,Single,190490,7.0,14,1,23.0,2,20,15,15
2807,Caroline Becker,7.067336010709444,High,Outstanding,Medium,High,Good,31,Yes,Travel_Rarely,Research & Development,2,Master,Technical Degree,Female,3,Sales Executive,Married,21410,4.0,20,0,12.0,2,7,7,7
2808,Rachel Henson,7.232559125390278,Medium,Excellent,High,Medium,Good,26,No,Travel_Rarely,Sales,17,Bachelor,Medical,Female,2,Manager,Married,57690,1.0,19,0,5.0,4,5,4,3
2809,Denise Young,9.032421909861666,Medium,Excellent,Very High,Very High,Good,58,Yes,Travel_Rarely,Sales,2,College,Medical,Female,1,Research Scientist,Married,43850,1.0,13,1,40.0,2,40,15,6
2810,Joshua Cain,5.935101517179723,High,Outstanding,Very High,High,Good,19,Yes,Travel_Rarely,Research & Development,5,College,Life Sciences,Male,1,Manager,Single,53320,1.0,23,1,0.0,2,0,0,0
2811,Timothy Jackson,6.792231146809445,High,Excellent,High,Very High,Better,22,No,Travel_Rarely,Sales,29,Master,Technical Degree,Male,1,Sales Executive,Married,46630,0.0,13,1,3.0,1,2,2,1
2812,Nancy Rollins,7.861668897813333,Medium,Excellent,High,Low,Good,49,No,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,Female,1,Sales Executive,Married,47240,1.0,11,1,16.0,3,15,5,11
2813,Mark Cline,6.515317938420278,Very High,Excellent,Medium,High,Better,43,No,Travel_Frequently,Sales,2,College,Life Sciences,Male,1,Sales Executive,Single,32110,4.0,13,0,18.0,2,3,1,2
2814,Jeffery Burgess,8.082981927710833,Very High,Excellent,High,Very High,Better,50,No,Travel_Frequently,Research & Development,19,Master,Life Sciences,Male,2,Sales Executive,Single,53770,4.0,14,1,16.0,3,2,2,1
2815,April Nixon,7.894093038821945,Medium,Outstanding,Medium,High,Better,31,Yes,Travel_Rarely,Research & Development,15,Below College,Medical,Female,2,Sales Executive,Married,40660,3.0,22,0,4.0,2,2,2,2
2816,Nicholas Johnson,7.4043931280677775,Low,Excellent,High,High,Better,41,No,Travel_Rarely,Research & Development,17,College,Other,Male,1,Manufacturing Director,Divorced,52080,3.0,11,3,12.0,2,9,0,7
2817,Robert Harvey,6.683103525211944,Very High,Excellent,High,High,Better,26,No,Travel_Rarely,Research & Development,17,Master,Life Sciences,Male,2,Sales Executive,Married,48770,1.0,13,1,8.0,5,8,5,7
2818,Timothy Reed,6.875706157965,Very High,Outstanding,Medium,Medium,Better,36,No,Travel_Rarely,Human Resources,25,Below College,Human Resources,Male,2,Research Scientist,Divorced,31170,6.0,21,1,7.0,2,3,0,1
2819,Kathleen Johnston,7.51890896921,Very High,Excellent,Low,Very High,Better,51,Yes,Travel_Frequently,Research & Development,6,Bachelor,Life Sciences,Female,1,Manager,Single,15690,2.0,11,0,18.0,2,4,0,3
2820,Jessica Smith,7.534968763944445,Very High,Excellent,Very High,High,Best,39,No,Travel_Rarely,Research & Development,7,Bachelor,Life Sciences,Female,1,Research Scientist,Married,196580,4.0,13,1,17.0,3,15,5,9
2821,Melissa Shea,9.224964301650834,Medium,Excellent,Low,High,Better,25,No,Travel_Rarely,Sales,29,Below College,Medical,Female,3,Research Scientist,Married,30690,2.0,14,1,6.0,3,2,2,2
2822,Christopher Oliver,7.692792280231944,High,Excellent,High,Very High,Bad,30,No,Travel_Rarely,Research & Development,21,Below College,Medical,Male,2,Laboratory Technician,Married,104350,0.0,11,0,12.0,5,11,4,7
2823,Karen Davis,6.963504016064166,Medium,Excellent,Low,Low,Best,32,Yes,Travel_Rarely,Research & Development,2,Master,Life Sciences,Female,2,Research Director,Single,41480,7.0,15,0,10.0,0,5,0,4
2824,Michelle Woods,9.588636769299166,High,Outstanding,High,Very High,Good,45,No,Travel_Rarely,Research & Development,2,Below College,Technical Degree,Female,2,Healthcare Representative,Single,57680,5.0,23,1,9.0,4,6,0,3
2825,Megan Griffith,6.5326450245425,High,Excellent,Very High,High,Better,38,No,Travel_Rarely,Research & Development,7,Master,Life Sciences,Female,2,Research Director,Single,50420,3.0,16,1,19.0,4,3,2,2
2826,Melissa Young DVM,6.020372601516945,Very High,Excellent,Low,High,Good,30,No,Travel_Rarely,Sales,13,Bachelor,Marketing,Female,2,Laboratory Technician,Single,57700,1.0,16,1,5.0,2,5,0,4
2827,John Caldwell,6.165533244087222,High,Outstanding,Very High,Very High,Best,32,No,Travel_Frequently,Sales,2,Bachelor,Marketing,Male,3,Laboratory Technician,Divorced,77560,0.0,21,0,9.0,3,8,0,7
2828,Sarah Mathis,6.043029897367222,High,Excellent,Very High,Low,Better,30,No,Travel_Rarely,Research & Development,1,Bachelor,Medical,Female,3,Sales Executive,Divorced,103060,5.0,13,0,8.0,5,3,2,2
2829,Dillon Carpenter,6.872337126282778,High,Excellent,Medium,Very High,Better,30,No,Travel_Rarely,Sales,9,Bachelor,Medical,Male,2,Research Scientist,Single,39360,0.0,11,1,6.0,3,5,1,2
2830,Rebecca Dunn,7.546491521641944,Medium,Excellent,Very High,Low,Good,41,No,Travel_Frequently,Sales,10,College,Medical,Female,3,Manufacturing Director,Divorced,79450,4.0,12,1,21.0,6,7,7,7
2831,Bruce Haney,6.129634091923055,Very High,Excellent,High,Low,Better,41,No,Travel_Rarely,Research & Development,10,Master,Medical,Male,4,Research Scientist,Married,57430,2.0,12,3,7.0,2,5,1,4
2832,Brianna Martinez,6.656039714413056,Medium,Excellent,Medium,Medium,Better,19,No,Travel_Rarely,Research & Development,1,Bachelor,Other,Female,5,Manufacturing Director,Single,152020,1.0,18,3,1.0,2,1,0,0
2833,John Ellis,6.944028335564444,High,Excellent,Medium,Medium,Better,40,No,Travel_Frequently,Research & Development,26,Master,Medical,Male,2,Manufacturing Director,Divorced,54400,1.0,12,1,20.0,2,20,2,13
2834,Gina Ray,10.31801651048639,High,Excellent,High,Medium,Better,35,No,Travel_Rarely,Sales,8,Below College,Marketing,Female,3,Laboratory Technician,Married,37600,1.0,14,3,10.0,2,10,0,6
2835,Jessica Cox,6.651454707719722,Medium,Excellent,Medium,High,Bad,53,No,Travel_Rarely,Sales,14,College,Life Sciences,Female,5,Manufacturing Director,Married,35170,2.0,12,1,13.0,1,7,4,5
2836,Hayden Hernandez,7.704568273092222,High,Excellent,Medium,Medium,Bad,45,No,Travel_Rarely,Sales,1,Master,Technical Degree,Male,1,Research Scientist,Divorced,25800,8.0,17,3,20.0,3,17,0,15
2837,Nicole Anderson,5.897547969656389,Low,Excellent,Medium,Very High,Better,32,No,Travel_Frequently,Sales,2,College,Life Sciences,Female,1,Manufacturing Director,Single,21660,1.0,19,1,9.0,4,9,3,7
2838,James Williamson,6.944072958500556,Very High,Excellent,Very High,High,Better,29,No,Non-Travel,Research & Development,10,Master,Technical Degree,Male,3,Healthcare Representative,Married,58690,1.0,11,1,10.0,6,10,0,9
2839,Marilyn Medina,9.593979250334444,High,Excellent,Medium,High,Better,51,No,Travel_Rarely,Research & Development,1,Bachelor,Other,Female,3,Research Director,Married,80080,2.0,15,1,10.0,4,1,0,0
2840,Lisa Jones,5.696564033913333,Low,Excellent,Medium,Medium,Good,58,No,Travel_Rarely,Sales,3,Bachelor,Marketing,Female,1,Research Scientist,Married,52060,4.0,11,3,9.0,4,1,0,0
2841,Michael Johnson,6.434057340472778,High,Excellent,High,Very High,Good,40,No,Travel_Rarely,Research & Development,11,College,Technical Degree,Male,4,Laboratory Technician,Married,52950,7.0,18,0,15.0,4,12,2,11
2842,Joseph Holmes,7.486918786256111,High,Excellent,High,High,Better,34,No,Travel_Frequently,Sales,24,Master,Marketing,Male,2,Manufacturing Director,Married,164130,6.0,16,0,6.0,1,4,1,2
2843,Shane Fritz,5.803801874163056,High,Outstanding,High,Very High,Better,22,No,Travel_Rarely,Research & Development,3,Bachelor,Medical,Male,1,Laboratory Technician,Married,132690,1.0,25,1,2.0,2,2,2,2
2844,Darrell Harris,6.072937304774444,Very High,Excellent,Very High,Medium,Bad,27,No,Non-Travel,Research & Development,3,Bachelor,Medical,Male,1,Healthcare Representative,Divorced,27830,6.0,16,1,6.0,2,2,2,2
2845,Mark Frank,10.275053547523331,Medium,Excellent,High,Very High,Bad,28,No,Travel_Rarely,Sales,4,Master,Life Sciences,Male,2,Healthcare Representative,Married,54330,1.0,13,1,5.0,4,5,0,2
2846,Stephen French,10.442883757251112,High,Excellent,High,Very High,Bad,57,No,Travel_Rarely,Research & Development,3,Bachelor,Life Sciences,Male,2,Manufacturing Director,Divorced,20130,3.0,14,1,12.0,5,5,1,4
2847,David Mays,6.073192771084167,High,Excellent,High,High,Good,27,No,Non-Travel,Research & Development,2,Bachelor,Life Sciences,Male,1,Manufacturing Director,Divorced,139660,1.0,19,0,1.0,1,1,0,1
2848,Kimberly Montgomery,5.761372155287778,Very High,Excellent,High,Medium,Better,50,No,Travel_Rarely,Research & Development,4,Bachelor,Life Sciences,Female,2,Manufacturing Director,Single,43740,3.0,15,1,21.0,5,5,4,4
2849,Kevin Parks,6.610256581883055,High,Excellent,Low,High,Better,41,No,Travel_Rarely,Sales,7,Master,Marketing,Male,4,Laboratory Technician,Divorced,68420,4.0,12,1,13.0,3,9,1,8
2850,Tami Porter,6.126974564926111,Medium,Excellent,Medium,Very High,Better,30,No,Travel_Rarely,Human Resources,1,Master,Human Resources,Female,1,Manager,Married,174260,2.0,12,1,12.0,0,10,7,4
2851,Kelly Gonzales,6.346373270861111,Medium,Excellent,Low,Very High,Best,38,No,Travel_Rarely,Sales,1,Below College,Medical,Male,2,Laboratory Technician,Single,176030,4.0,16,0,12.0,0,8,0,7
2852,Jessica Shelton,8.566289602855834,High,Excellent,High,High,Better,32,No,Travel_Rarely,Research & Development,20,Bachelor,Medical,Female,1,Manufacturing Director,Single,45810,3.0,14,1,8.0,3,5,1,4
2853,Sean Jones,6.910809906291667,High,Excellent,High,Medium,Good,27,No,Travel_Rarely,Research & Development,5,Master,Medical,Male,2,Healthcare Representative,Married,47350,0.0,13,0,6.0,2,5,1,1
2854,Ryan Freeman,7.041122266845,High,Outstanding,High,Low,Best,19,Yes,Travel_Frequently,Research & Development,10,College,Life Sciences,Male,2,Healthcare Representative,Single,41870,0.0,22,1,1.0,4,0,0,0
2855,Maureen Arellano DDS,6.636908746095278,High,Outstanding,Very High,Medium,Good,36,No,Travel_Frequently,Sales,25,Bachelor,Marketing,Female,2,Research Director,Single,55050,4.0,21,2,13.0,3,8,7,2
2856,Michelle Cook,7.8875401606425,High,Excellent,High,Low,Better,30,No,Non-Travel,Sales,1,Bachelor,Medical,Female,1,Sales Executive,Divorced,54700,1.0,18,1,12.0,2,12,6,10
2857,Martin Jacobs,8.065306782686111,High,Excellent,High,Low,Best,45,No,Travel_Rarely,Research & Development,24,College,Medical,Male,2,Sales Executive,Divorced,54760,4.0,13,1,9.0,3,5,0,3
2858,Reginald Rios,6.6252933958052775,Medium,Excellent,High,Low,Better,56,No,Travel_Rarely,Research & Development,4,Bachelor,Life Sciences,Male,4,Manager,Divorced,25870,4.0,12,0,19.0,2,2,2,2
2859,David Nelson,6.937025881302778,High,Excellent,High,Very High,Best,33,No,Travel_Rarely,Research & Development,2,College,Medical,Male,1,Sales Executive,Single,24400,0.0,18,3,4.0,4,3,0,2
2860,Henry Singh,6.3620716198125,High,Outstanding,Medium,Very High,Good,19,Yes,Travel_Rarely,Research & Development,8,College,Life Sciences,Male,2,Sales Executive,Single,159720,1.0,21,0,1.0,2,1,1,0
2861,Tamara Heath,7.551838464970833,Low,Excellent,Medium,Low,Better,46,No,Travel_Rarely,Research & Development,10,Bachelor,Technical Degree,Female,2,Laboratory Technician,Divorced,153790,1.0,12,0,24.0,1,24,15,7
2862,Randy Sanders,10.034975457385,Very High,Excellent,High,Very High,Better,38,No,Travel_Rarely,Sales,4,Master,Life Sciences,Male,1,Manufacturing Director,Single,70820,1.0,14,0,2.0,3,2,2,1
2863,Jose Miller,5.734843819723333,Very High,Excellent,High,Very High,Better,31,No,Travel_Rarely,Sales,2,Doctor,Life Sciences,Male,2,Sales Representative,Married,27280,8.0,11,0,7.0,3,4,0,2
2864,Vickie Dalton DVM,9.488990406068613,High,Excellent,Very High,Medium,Better,34,No,Travel_Rarely,Sales,9,Bachelor,Marketing,Female,2,Manager,Single,53680,2.0,14,1,9.0,2,3,1,2
2865,Ronald Cameron,6.234610664881667,High,Outstanding,Medium,Medium,Good,41,Yes,Travel_Rarely,Research & Development,18,Master,Life Sciences,Male,5,Laboratory Technician,Single,53470,1.0,24,1,4.0,1,4,0,2
2866,Robert Miller,5.787998661311667,Medium,Excellent,High,High,Good,50,No,Travel_Rarely,Sales,19,Master,Marketing,Male,3,Sales Executive,Married,31950,2.0,11,0,5.0,4,3,0,2
2867,Mr. Shawn Mckenzie Jr.,7.235296742525556,High,Excellent,Very High,Low,Better,53,No,Travel_Rarely,Sales,1,College,Life Sciences,Male,1,Manager,Divorced,39890,1.0,13,0,5.0,2,4,1,3
2868,Mario Montgomery,5.745110441766944,Low,Excellent,Very High,Medium,Better,33,No,Travel_Rarely,Research & Development,4,Bachelor,Life Sciences,Male,1,Human Resources,Married,33060,1.0,11,3,8.0,6,8,1,6
2869,Tina Morgan,5.922618250780833,High,Outstanding,Very High,High,Better,40,No,Travel_Rarely,Research & Development,11,Bachelor,Life Sciences,Female,2,Sales Executive,Married,70050,1.0,20,2,21.0,2,20,9,9
2870,Julie Willis,6.518444890673611,Medium,Excellent,High,Medium,Better,55,No,Travel_Rarely,Research & Development,6,Below College,Life Sciences,Female,2,Laboratory Technician,Single,26550,8.0,17,0,36.0,0,24,2,15
2871,Alison Curtis,7.204306113342223,Very High,Excellent,Very High,High,Good,34,No,Travel_Frequently,Human Resources,7,Master,Other,Female,1,Research Scientist,Married,13930,1.0,11,2,10.0,4,10,1,9
2872,Larry Jackson,5.687317045961389,High,Excellent,Very High,Medium,Better,51,No,Travel_Rarely,Human Resources,4,College,Human Resources,Male,2,Sales Representative,Single,25700,3.0,18,0,21.0,2,7,1,0
2873,Nicole Smith,7.407235609103055,High,Excellent,High,High,Better,52,No,Travel_Rarely,Research & Development,2,Master,Medical,Female,2,Sales Representative,Married,35370,0.0,11,1,34.0,3,33,11,9
2874,Thomas Miranda,8.601861892012222,High,Excellent,Very High,Medium,Good,27,No,Travel_Rarely,Sales,15,Bachelor,Marketing,Male,1,Research Scientist,Single,39860,1.0,12,2,7.0,3,7,0,3
2875,Cassidy Morales,7.434889558232777,Very High,Excellent,Medium,High,Better,35,Yes,Travel_Rarely,Research & Development,2,Master,Life Sciences,Female,2,Research Director,Married,108830,3.0,12,0,8.0,3,1,0,1
2876,Alan Vasquez,5.909178937973889,Medium,Outstanding,Very High,,Best,43,No,Non-Travel,Research & Development,6,College,Medical,Male,1,Healthcare Representative,Divorced,20280,4.0,20,1,7.0,2,5,2,2
2877,Robin Lucas,9.59798750557778,High,Excellent,Low,Very High,Better,45,No,Non-Travel,Research & Development,9,College,Medical,Female,1,Sales Executive,Married,95250,9.0,19,0,22.0,3,20,11,8
2878,Kaitlyn Taylor,5.699761267291112,Low,Excellent,Medium,Low,Good,37,No,Travel_Rarely,Research & Development,7,Bachelor,Life Sciences,Female,1,Research Scientist,Married,29290,1.0,12,0,8.0,2,8,1,7
2879,Michael Vargas,6.135339134315,Very High,Excellent,Medium,Medium,Better,35,No,Travel_Frequently,Research & Development,1,Bachelor,Other,Male,2,Research Director,Single,22750,5.0,13,0,10.0,2,6,1,2
2880,George Coleman,5.69203145917,High,Excellent,High,High,Better,42,No,Non-Travel,Research & Development,1,Below College,Technical Degree,Male,2,Sales Executive,Divorced,78790,2.0,11,1,11.0,2,5,0,2
