id_employee	name	involvement	performance	environment	satisfaction	life_balance	age	travel	department	distance_home	education	education_field	gender	job_level	role	marital_status	income	previous_companies	salary_hike	stock_option	total_working_years	training_ly	years_company	last_promotion	years_curr_manager
2784	Heather Hill	Medium	Excellent	Very High	4	3	32	1	Human Resources	12	College	Human Resources	Female	1	Sales Representative	2	2620	1	15	1	1	2	1	0	0
2786	James Bernard	Medium	Outstanding	Low	6	1	34	0	Research & Development	1	Master	Other	Male	4	Laboratory Technician	2	1282	1	22	1	16	2	16	2	10
2787	Curtis Mason	High	Outstanding	High	8	1	37	0	Sales	24	College	Life Sciences	Male	1	Research Scientist	3	2081	5	20	1	17	3	1	0	0
2788	Michael Dawson	High	Excellent	High	5	2	59	0	Research & Development	12	College	Life Sciences	Male	2	Sales Executive	1	2605	9	14	0	30	0	3	2	2
2789	Victor Reynolds	Medium	Excellent	Low	5	1	50	0	Research & Development	3	Master	Medical	Male	4	Research Scientist	2	2691	3	13	2	28	3	8	0	7
2791	Zachary Maldonado DVM	High	Outstanding	Very High	7	1	25	1	Research & Development	26	Bachelor	Technical Degree	Male	1	Laboratory Technician	2	2597	1	22	1	2	3	2	2	1
2792	Douglas Thomas	High	Excellent	Medium	8	2	22	0	Research & Development	2	Below College	Life Sciences	Male	1	Sales Representative	3	2177	1	12	1	1	2	0	0	0
2793	Abigail Sanchez	High	Excellent	Low	8	1	51	0	Research & Development	1	Bachelor	Life Sciences	Female	1	Sales Executive	2	4141	3	14	1	23	4	13	12	8
2795	Dylan Cooper	High	Excellent	Very High	5	1	54	0	Research & Development	9	Bachelor	Life Sciences	Male	1	Laboratory Technician	2	1965	2	17	0	23	5	5	4	4
2796	James Baldwin	High	Excellent	Medium	7	2	24	0	Research & Development	2	Below College	Life Sciences	Male	2	Laboratory Technician	2	1175	0	13	1	6	4	5	1	2
2797	Sandra Whitney	High	Excellent	High	7	4	34	0	Sales	4	Bachelor	Marketing	Female	2	Sales Representative	1	2312	6	12	1	12	2	1	0	0
2798	Johnny Rodriguez	High	Excellent	High	5	4	37	0	Sales	6	Below College	Technical Degree	Male	1	Laboratory Technician	2	2686	2	12	2	12	3	5	1	3
2799	Seth Odonnell	High	Outstanding	High	7	1	34	0	Sales	9	College	Medical	Male	2	Healthcare Representative	3	1421	2	21	1	14	3	11	5	8
2800	Scott Robinson	High	Excellent	Medium	4	1	36	0	Human Resources	7	Bachelor	Medical	Male	1	Research Scientist	2	2112	0	11	0	10	1	9	2	8
2801	Donna Noble	High	Excellent	Low	5	3	36	0	Research & Development	1	Bachelor	Medical	Female	2	Manufacturing Director	2	2170	5	13	0	7	6	1	0	0
2802	Andrew Wade	High	Excellent	High	6	1	43	0	Research & Development	3	Master	Life Sciences	Male	1	Sales Executive	1	2338	1	12	1	25	3	25	4	12
2803	Stephanie Smith	High	Outstanding	Low	6	1	30	0	Research & Development	10	Bachelor	Life Sciences	Female	3	Healthcare Representative	2	2830	1	24	0	10	2	10	0	9
2804	Herbert Lee	High	Outstanding	High	9	1	33	0	Sales	7	Bachelor	Life Sciences	Male	2	Sales Executive	3	1901	0	21	0	8	3	7	0	7
2806	Lisa Wright	High	Excellent	Low	7	1	51	0	Research & Development	3	College	Other	Female	2	Sales Representative	3	1259	7	14	1	23	2	20	15	15
2808	Rachel Henson	Medium	Excellent	High	6	2	26	0	Sales	17	Bachelor	Medical	Female	2	Manager	2	1907	1	19	0	5	4	5	4	3
2811	Timothy Jackson	High	Excellent	High	8	1	22	0	Sales	29	Master	Technical Degree	Male	1	Sales Executive	3	2571	0	13	1	3	1	2	2	1
2812	Nancy Rollins	Medium	Excellent	High	7	1	49	0	Research & Development	2	Bachelor	Life Sciences	Female	1	Sales Executive	3	4293	1	11	1	16	3	15	5	11
2813	Mark Cline	Very High	Excellent	Medium	6	2	43	0	Sales	2	College	Life Sciences	Male	1	Sales Executive	2	2013	4	13	0	18	2	3	1	2
2814	Jeffery Burgess	Very High	Excellent	High	6	4	50	0	Research & Development	19	Master	Life Sciences	Male	2	Sales Executive	1	2069	4	14	1	16	3	2	2	1
2816	Nicholas Johnson	Low	Excellent	High	7	1	41	0	Research & Development	17	College	Other	Male	1	Manufacturing Director	2	2314	3	11	3	12	2	9	0	7
2817	Robert Harvey	Very High	Excellent	High	8	1	26	0	Research & Development	17	Master	Life Sciences	Male	2	Sales Executive	3	1700	1	13	1	8	5	8	5	7
2818	Timothy Reed	Very High	Outstanding	Medium	5	2	36	0	Human Resources	25	Below College	Human Resources	Male	2	Research Scientist	1	1746	6	21	1	7	2	3	0	1
2820	Jessica Smith	Very High	Excellent	Very High	5	1	39	0	Research & Development	7	Bachelor	Life Sciences	Female	1	Research Scientist	1	3942	4	13	1	17	3	15	5	9
2821	Melissa Shea	Medium	Excellent	Low	5	3	25	0	Sales	29	Below College	Medical	Female	3	Research Scientist	3	1524	2	14	1	6	3	2	2	2
2822	Christopher Oliver	High	Excellent	High	7	1	30	0	Research & Development	21	Below College	Medical	Male	2	Laboratory Technician	2	3274	0	11	0	12	5	11	4	7
2824	Michelle Woods	High	Outstanding	High	7	1	45	0	Research & Development	2	Below College	Technical Degree	Female	2	Healthcare Representative	1	1136	5	23	1	9	4	6	0	3
2825	Megan Griffith	High	Excellent	Very High	5	1	38	0	Research & Development	7	Master	Life Sciences	Female	2	Research Director	2	2400	3	16	1	19	4	3	2	2
2826	Melissa Young DVM	Very High	Excellent	Low	7	1	30	0	Sales	13	Bachelor	Marketing	Female	2	Laboratory Technician	2	1989	1	16	1	5	2	5	0	4
2827	John Caldwell	High	Outstanding	Very High	8	1	32	0	Sales	2	Bachelor	Marketing	Male	3	Laboratory Technician	2	2304	0	21	0	9	3	8	0	7
2828	Sarah Mathis	High	Excellent	Very High	5	2	30	0	Research & Development	1	Bachelor	Medical	Female	3	Sales Executive	3	2216	5	13	0	8	5	3	2	2
2829	Dillon Carpenter	High	Excellent	Medium	7	2	30	0	Sales	9	Bachelor	Medical	Male	2	Research Scientist	2	1659	0	11	1	6	3	5	1	2
2830	Rebecca Dunn	Medium	Excellent	Very High	9	1	41	0	Sales	10	College	Medical	Female	3	Manufacturing Director	2	2368	4	12	1	21	6	7	7	7
2831	Bruce Haney	Very High	Excellent	High	8	2	41	0	Research & Development	10	Master	Medical	Male	4	Research Scientist	1	1556	2	12	3	7	2	5	1	4
2832	Brianna Martinez	Medium	Excellent	Medium	5	1	19	2	Research & Development	1	Bachelor	Other	Female	5	Manufacturing Director	2	2075	1	18	3	1	2	1	0	0
2833	John Ellis	High	Excellent	Medium	7	1	40	0	Research & Development	26	Master	Medical	Male	2	Manufacturing Director	2	1493	1	12	1	20	2	20	2	13
2834	Gina Ray	High	Excellent	High	7	1	35	0	Sales	8	Below College	Marketing	Female	3	Laboratory Technician	3	1488	1	14	3	10	2	10	0	6
2835	Jessica Cox	Medium	Excellent	Medium	9	1	53	0	Sales	14	College	Life Sciences	Female	5	Manufacturing Director	1	1589	2	12	1	13	1	7	4	5
2836	Hayden Hernandez	High	Excellent	Medium	8	1	45	0	Sales	1	Master	Technical Degree	Male	1	Research Scientist	2	1560	8	17	3	20	3	17	0	15
2837	Nicole Anderson	Low	Excellent	Medium	7	1	32	0	Sales	2	College	Life Sciences	Female	1	Manufacturing Director	2	2741	1	19	1	9	4	9	3	7
2838	James Williamson	Very High	Excellent	Very High	9	1	29	0	Research & Development	10	Master	Technical Degree	Male	3	Healthcare Representative	2	1862	1	11	1	10	6	10	0	9
2839	Marilyn Medina	High	Excellent	Medium	4	3	51	2	Research & Development	1	Bachelor	Other	Female	3	Research Director	1	2424	2	15	1	10	4	1	0	0
2840	Lisa Jones	Low	Excellent	Medium	4	2	58	0	Sales	3	Bachelor	Marketing	Female	1	Research Scientist	2	2593	4	11	3	9	4	1	0	0
2841	Michael Johnson	High	Excellent	High	4	1	40	0	Research & Development	11	College	Technical Degree	Male	4	Laboratory Technician	2	2111	7	18	0	15	4	12	2	11
2842	Joseph Holmes	High	Excellent	High	6	3	34	0	Sales	24	Master	Marketing	Male	2	Manufacturing Director	2	2417	6	16	0	6	1	4	1	2
2843	Shane Fritz	High	Outstanding	High	8	1	22	0	Research & Development	3	Bachelor	Medical	Male	1	Laboratory Technician	2	1648	1	25	1	2	2	2	2	2
2844	Darrell Harris	Very High	Excellent	Very High	5	4	27	2	Research & Development	3	Bachelor	Medical	Male	1	Healthcare Representative	3	2314	6	16	1	6	2	2	2	2
2845	Mark Frank	Medium	Excellent	High	7	1	28	0	Sales	4	Master	Life Sciences	Male	2	Healthcare Representative	2	2494	1	13	1	5	4	5	0	2
2846	Stephen French	High	Excellent	High	6	3	57	0	Research & Development	3	Bachelor	Life Sciences	Male	2	Manufacturing Director	2	2527	3	14	1	12	5	5	1	4
2847	David Mays	High	Excellent	High	3	2	27	0	Research & Development	2	Bachelor	Life Sciences	Male	1	Manufacturing Director	2	1820	1	19	0	1	1	1	0	1
2848	Kimberly Montgomery	Very High	Excellent	High	6	3	50	0	Research & Development	4	Bachelor	Life Sciences	Female	2	Manufacturing Director	3	2021	3	15	1	21	5	5	4	4
2849	Kevin Parks	High	Excellent	Low	5	1	41	0	Sales	7	Master	Marketing	Male	4	Laboratory Technician	1	2065	4	12	1	13	3	9	1	8
2850	Tami Porter	Medium	Excellent	Medium	8	1	30	0	Human Resources	1	Master	Human Resources	Female	1	Manager	2	2496	2	12	1	12	0	10	7	4
2851	Kelly Gonzales	Medium	Excellent	Low	5	1	38	0	Sales	1	Below College	Medical	Male	2	Laboratory Technician	2	3027	4	16	0	12	0	8	0	7
2852	Jessica Shelton	High	Excellent	High	5	3	32	0	Research & Development	20	Bachelor	Medical	Female	1	Manufacturing Director	2	1953	3	14	1	8	3	5	1	4
2853	Sean Jones	High	Excellent	High	5	2	27	0	Research & Development	5	Master	Medical	Male	2	Healthcare Representative	2	2120	0	13	0	6	2	5	1	1
2855	Maureen Arellano DDS	High	Outstanding	Very High	8	1	36	0	Sales	25	Bachelor	Marketing	Female	2	Research Director	2	3262	4	21	2	13	3	8	7	2
2856	Michelle Cook	High	Excellent	High	9	1	30	0	Sales	1	Bachelor	Medical	Female	1	Sales Executive	3	2141	1	18	1	12	2	12	6	10
2857	Martin Jacobs	High	Excellent	High	8	2	45	0	Research & Development	24	College	Medical	Male	2	Sales Executive	3	2261	4	13	1	9	3	5	0	3
2858	Reginald Rios	Medium	Excellent	High	7	3	56	0	Research & Development	4	Bachelor	Life Sciences	Male	4	Manager	2	1716	4	12	0	19	2	2	2	2
2859	David Nelson	High	Excellent	High	6	2	33	0	Research & Development	2	College	Medical	Male	1	Sales Executive	3	2203	0	18	3	4	4	3	0	2
2861	Tamara Heath	Low	Excellent	Medium	4	1	46	0	Research & Development	10	Bachelor	Technical Degree	Female	2	Laboratory Technician	2	2585	1	12	0	24	1	24	15	7
2862	Randy Sanders	Very High	Excellent	High	5	1	38	2	Sales	4	Master	Life Sciences	Male	1	Manufacturing Director	2	1786	1	14	0	2	3	2	2	1
2863	Jose Miller	Very High	Excellent	High	6	1	31	0	Sales	2	Doctor	Life Sciences	Male	2	Sales Representative	1	1860	8	11	0	7	3	4	0	2
2864	Vickie Dalton DVM	High	Excellent	Very High	8	2	34	0	Sales	9	Bachelor	Marketing	Female	2	Manager	2	2160	2	14	1	9	2	3	1	2
2866	Robert Miller	Medium	Excellent	High	6	4	50	0	Sales	19	Master	Marketing	Male	3	Sales Executive	1	1982	2	11	0	5	4	3	0	2
2867	Mr. Shawn Mckenzie Jr.	High	Excellent	Very High	5	3	53	0	Sales	1	College	Life Sciences	Male	1	Manager	3	2048	1	13	0	5	2	4	1	3
2868	Mario Montgomery	Low	Excellent	Very High	6	1	33	0	Research & Development	4	Bachelor	Life Sciences	Male	1	Human Resources	3	2697	1	11	3	8	6	8	1	6
2869	Tina Morgan	High	Outstanding	Very High	5	1	40	0	Research & Development	11	Bachelor	Life Sciences	Female	2	Sales Executive	2	2397	1	20	2	21	2	20	9	9
2870	Julie Willis	Medium	Excellent	High	4	1	55	0	Research & Development	6	Below College	Life Sciences	Female	2	Laboratory Technician	3	3598	8	17	0	36	0	24	2	15
2871	Alison Curtis	Very High	Excellent	Very High	9	1	34	0	Human Resources	7	Master	Other	Female	1	Research Scientist	2	1431	1	11	2	10	4	10	1	9
2872	Larry Jackson	High	Excellent	Very High	8	1	51	0	Human Resources	4	College	Human Resources	Male	2	Sales Representative	2	1603	3	18	0	21	2	7	1	0
2873	Nicole Smith	High	Excellent	High	5	1	52	0	Research & Development	2	Master	Medical	Female	2	Sales Representative	2	3518	0	11	1	34	3	33	11	9
2874	Thomas Miranda	High	Excellent	Very High	8	1	27	0	Sales	15	Bachelor	Marketing	Male	1	Research Scientist	3	1629	1	12	2	7	3	7	0	3
2876	Alan Vasquez	Medium	Outstanding	Very High	7	4	43	0	Research & Development	6	College	Medical	Male	1	Healthcare Representative	2	2020	4	20	1	7	2	5	2	2
2877	Robin Lucas	High	Excellent	Low	7	1	45	0	Research & Development	9	College	Medical	Female	1	Sales Executive	3	1661	9	19	0	22	3	20	11	8
2878	Kaitlyn Taylor	Low	Excellent	Medium	6	1	37	0	Research & Development	7	Bachelor	Life Sciences	Female	1	Research Scientist	3	2335	1	12	0	8	2	8	1	7
2879	Michael Vargas	Very High	Excellent	Medium	7	1	35	0	Research & Development	1	Bachelor	Other	Male	2	Research Director	3	2221	5	13	0	10	2	6	1	2
2880	George Coleman	High	Excellent	High	6	3	42	0	Research & Development	1	Below College	Technical Degree	Male	2	Sales Executive	2	1289	2	11	1	11	2	5	0	2
2881	John Martinez	High	Excellent	Very High	7	4	38	0	Sales	8	College	Marketing	Male	5	Research Scientist	2	2556	9	14	0	14	0	1	0	0
2882	Meghan Bush	Very High	Excellent	Very High	7	1	38	0	Human Resources	25	Below College	Human Resources	Female	1	Manufacturing Director	2	1948	3	14	1	9	3	7	1	7
2883	Douglas Smith	Medium	Excellent	High	7	1	27	2	Research & Development	13	Master	Medical	Male	1	Manager	2	1478	5	13	0	6	4	2	2	0
2884	Kimberly Campbell	High	Excellent	Very High	6	1	49	0	Research & Development	23	Below College	Other	Female	2	Sales Executive	2	1643	1	19	1	7	5	7	1	7
2885	Steven Hall	High	Outstanding	Very High	8	2	34	0	Research & Development	7	College	Medical	Male	4	Sales Representative	2	2380	1	23	0	5	2	5	2	0
2886	Taylor Lewis	Medium	Excellent	High	9	1	40	0	Research & Development	23	Bachelor	Medical	Female	1	Laboratory Technician	2	2679	8	12	2	15	0	7	3	7
2889	Julia Grant	High	Excellent	Very High	7	2	22	0	Research & Development	1	Bachelor	Life Sciences	Female	4	Healthcare Representative	1	1494	1	11	2	4	3	4	2	2
2890	Felicia Wu	High	Excellent	Medium	8	1	36	0	Research & Development	1	Bachelor	Life Sciences	Female	2	Laboratory Technician	3	2056	1	17	0	8	3	8	1	7
2891	Paul Holmes	Very High	Outstanding	Very High	5	3	40	0	Research & Development	28	College	Life Sciences	Male	1	Manufacturing Director	3	1478	9	22	0	5	2	3	0	2
2892	Henry Sparks	High	Excellent	Very High	8	2	46	0	Research & Development	25	Below College	Medical	Male	5	Research Scientist	2	2546	7	18	0	17	3	4	0	3
2894	Anthony Griffin	Medium	Excellent	High	7	1	30	0	Research & Development	17	Master	Life Sciences	Male	2	Healthcare Representative	3	1558	1	12	1	12	2	11	5	8
2895	Brandi Smith	High	Excellent	Very High	5	1	27	0	Research & Development	18	College	Medical	Female	1	Laboratory Technician	2	2481	1	19	1	7	4	7	0	7
2896	Kimberly Ramirez	High	Excellent	Medium	4	1	51	0	Research & Development	2	Below College	Medical	Female	1	Manufacturing Director	3	3165	5	13	0	16	2	10	4	7
2898	Derek Stewart	Medium	Excellent	Very High	8	3	41	2	Research & Development	1	Bachelor	Life Sciences	Male	2	Human Resources	3	1864	3	19	2	16	3	1	0	0
2901	Katherine Reynolds	High	Excellent	Very High	6	1	45	0	Research & Development	2	Bachelor	Medical	Female	2	Research Scientist	1	2008	6	12	2	23	2	19	12	8
2902	Alicia Wilson	Medium	Excellent	Very High	5	1	54	0	Sales	8	College	Marketing	Female	2	Laboratory Technician	3	1315	2	19	0	16	2	6	0	5
2903	Sean Wood	Medium	Outstanding	Very High	5	1	36	0	Research & Development	16	Master	Life Sciences	Male	1	Healthcare Representative	2	3255	8	25	2	16	3	13	3	7
2904	Rhonda Cunningham	High	Outstanding	High	7	4	33	0	Sales	9	Below College	Other	Female	3	Sales Executive	3	1939	6	22	2	7	2	3	1	1
2905	Gabriel Rodriguez	High	Excellent	Medium	7	1	37	0	Sales	2	Master	Life Sciences	Male	2	Laboratory Technician	1	3233	1	15	1	10	5	10	0	7
2906	Richard Salas	High	Excellent	Low	9	1	38	0	Research & Development	1	College	Medical	Male	4	Laboratory Technician	1	1381	0	12	0	17	4	16	5	13
2907	Pamela Cooper	Medium	Excellent	High	6	1	31	0	Sales	4	Below College	Medical	Female	3	Research Scientist	3	2969	0	11	1	6	2	5	1	4
2908	Stacie Howard	High	Excellent	High	5	4	59	2	Research & Development	5	Bachelor	Life Sciences	Female	3	Manager	1	2390	3	13	0	7	2	1	0	0
2909	Lisa Gilbert	High	Excellent	Low	8	1	37	0	Sales	2	Bachelor	Marketing	Female	2	Laboratory Technician	2	2223	4	19	0	13	2	9	5	8
2910	Alicia Morris DDS	High	Excellent	Medium	6	1	29	0	Sales	15	Master	Medical	Female	1	Sales Executive	2	4597	1	19	3	11	4	11	4	1
2911	Kayla Bryant	Medium	Excellent	High	5	1	35	0	Research & Development	19	Bachelor	Life Sciences	Female	1	Sales Executive	2	2120	1	13	0	10	6	10	0	8
2913	Lisa Lewis	High	Excellent	High	8	4	52	0	Research & Development	1	College	Medical	Female	4	Manager	3	1549	7	14	0	6	5	2	2	2
2914	Monica Nguyen	High	Excellent	High	8	1	42	0	Research & Development	7	Master	Life Sciences	Female	2	Sales Executive	2	4648	1	11	2	22	2	22	11	15
2915	Jesse Lindsey	Very High	Excellent	Medium	5	4	59	2	Research & Development	4	Master	Technical Degree	Male	1	Healthcare Representative	3	2584	8	11	0	7	3	2	2	2
2916	Kyle Coffey	Very High	Outstanding	Very High	9	1	50	0	Research & Development	11	College	Life Sciences	Male	2	Sales Executive	2	1888	3	23	1	32	2	7	0	6
2918	Sharon Lopez	High	Outstanding	Very High	5	1	43	0	Sales	1	Bachelor	Marketing	Female	2	Manufacturing Director	2	4264	5	24	0	22	3	17	1	9
2920	Charles Carter	Medium	Excellent	Low	4	1	52	0	Research & Development	2	Bachelor	Technical Degree	Male	1	Sales Executive	2	2429	1	14	0	33	3	33	15	12
2921	Brianna Barnes	Medium	Excellent	High	8	3	32	0	Human Resources	13	Master	Life Sciences	Female	3	Manufacturing Director	2	2272	2	16	1	6	2	4	1	2
2923	Donald Price	Very High	Excellent	High	5	2	39	0	Sales	26	Master	Life Sciences	Male	2	Research Director	2	1487	7	12	1	7	2	3	1	2
2924	Wesley Moss	Medium	Excellent	High	7	3	32	0	Sales	2	Master	Marketing	Male	4	Research Scientist	2	2619	0	13	1	4	3	3	2	2
2925	Miranda Camacho DVM	Medium	Excellent	High	6	3	41	0	Sales	29	Bachelor	Life Sciences	Female	2	Laboratory Technician	3	1816	2	15	0	17	3	1	0	0
2926	David Velez	Medium	Excellent		5	1	40	0	Research & Development	2	Bachelor	Life Sciences	Male	1	Manufacturing Director	3	1815	1	14	1	9	4	9	4	7
2927	Holly Collins	Medium	Excellent	High	5	1	45	0	Research & Development	18	Below College	Life Sciences	Female	2	Sales Representative	3	2924	0	14	0	25	4	24	1	7
2928	Mr. Anthony Anderson Jr.	Very High	Excellent	Medium	5	3	31	0	Research & Development	7	Master	Medical	Male	1	Research Scientist	2	1900	9	14	1	9	3	2	2	2
2929	Danielle Nguyen	High	Excellent	High	7	3	33	0	Research & Development	2	Master	Life Sciences	Female	1	Sales Executive	2	2391	1	12	1	2	2	2	0	2
2930	Chloe Mendez	Medium	Excellent	Very High	4	1	34	0	Research & Development	26	Bachelor	Other	Female	1	Sales Executive	2	1904	6	13	0	13	3	11	5	9
2931	Judy Schneider	High	Excellent	High	8	3	37	0	Research & Development	22	Doctor	Medical	Female	2	Manufacturing Director	2	1734	2	14	3	17	3	3	0	2
2932	Gabriel Logan	Medium	Excellent	Low	5	2	45	0	Sales	21	Below College	Marketing	Male	3	Research Scientist	3	1843	4	13	0	9	3	3	0	2
2934	Erin Krause	High	Excellent	High	7	1	39	0	Research & Development	22	Bachelor	Medical	Female	1	Manufacturing Director	2	3408	0	19	1	20	2	19	11	8
2935	Linda Stafford	Medium	Excellent	High	8	1	29	0	Sales	4	Bachelor	Other	Female	2	Human Resources	1	1710	1	18	0	6	2	6	1	5
2936	Jacqueline Waters	High	Excellent	Very High	7	3	42	0	Research & Development	5	Master	Medical	Female	1	Research Scientist	3	2205	3	17	1	10	5	3	0	2
2937	Adam Rich	Medium	Excellent	Very High	6	1	29	0	Research & Development	2	Master	Medical	Male	1	Laboratory Technician	2	1139	2	15	0	10	2	3	0	2
2938	Howard Davis	High	Outstanding	Low	8	3	25	0	Research & Development	25	College	Life Sciences	Male	2	Sales Executive	1	2488	0	20	0	5	4	4	1	2
2939	Peter Dixon	Medium	Excellent	Very High	9	1	42	0	Sales	18	College	Medical	Male	1	Laboratory Technician	2	1377	0	14	1	10	2	9	7	8
2940	Corey Joseph	Very High	Excellent	Low	9	1	40	0	Research & Development	28	Bachelor	Medical	Male	2	Laboratory Technician	1	1476	0	12	0	22	6	21	3	9
2941	Colleen Sparks	High	Excellent	High	6	2	51	2	Sales	6	College	Life Sciences	Female	1	Healthcare Representative	2	1592	1	11	0	1	6	1	0	0
2943	Kent Rodriguez	High	Excellent	Medium	8	3	32	0	Research & Development	17	Master	Other	Male	4	Sales Executive	1	1591	1	15	3	5	2	5	0	3
2944	Lee Rivera	Medium	Excellent	Very High	7	1	38	0	Research & Development	2	Doctor	Life Sciences	Male	3	Human Resources	1	2783	3	11	3	13	5	8	7	5
2945	Matthew Johnston	High	Excellent	Very High	8	1	32	0	Research & Development	10	Below College	Medical	Male	1	Sales Executive	3	1390	4	12	2	9	2	6	0	4
2946	Nicole Meyer	High	Excellent	High	5	1	46	0	Research & Development	8	Bachelor	Life Sciences	Female	4	Research Director	1	2761	3	13	0	28	5	7	7	7
2948	Matthew Erickson	High	Outstanding	Low	6	3	29	2	Research & Development	18	Bachelor	Life Sciences	Male	2	Sales Executive	3	2459	2	22	3	10	2	0	0	0
2949	James Perez	High	Outstanding	Medium	8	1	31	0	Research & Development	1	Bachelor	Life Sciences	Male	3	Laboratory Technician	3	2010	0	21	0	10	2	9	7	8
2950	Kathryn Rubio	High	Excellent	Medium	7	1	25	0	Research & Development	7	Master	Medical	Female	4	Laboratory Technician	2	1931	1	13	1	6	2	6	1	5
2951	Michael Fernandez	Medium	Excellent	High	6	1	45	0	Research & Development	17	College	Medical	Male	2	Laboratory Technician	1	3334	0	13	2	21	2	20	4	10
2952	Jordan Campbell	High	Excellent	Very High	6	1	36	0	Research & Development	28	Below College	Life Sciences	Male	1	Laboratory Technician	1	2587	0	12	2	16	2	15	10	11
2953	Raven Lopez	High	Excellent	Very High	7	1	55	0	Research & Development	14	Master	Life Sciences	Female	1	Sales Executive	2	1736	0	17	0	37	2	36	4	13
